State,Year,District,Dem Votes,GOP Votes,D Voteshare,Incumbent,Party
CA,1966,1,77000,143755,0.34880297200000004,-1,R
CA,1966,2,131145,53753,0.7092829559999999,1,D
CA,1966,3,143177,69057,0.6746185809999999,1,D
CA,1966,4,67942,46337,0.594527428,1,D
CA,1966,5,56476,22778,0.712594948,1,D
CA,1966,6,40514,132506,0.234157901,-1,R
CA,1966,7,84644,46763,0.644136157,1,D
CA,1966,8,92263,48727,0.6543939289999999,1,D
CA,1966,9,97311,56784,0.631500049,1,D
CA,1966,10,70013,156549,0.309023579,-1,R
CA,1966,11,77605,113679,0.405705652,-1,R
CA,1966,12,31787,108070,0.227282152,-1,R
CA,1966,13,56240,116701,0.325197611,-1,R
CA,1966,14,108668,83878,0.5643742270000001,1,D
CA,1966,15,81733,61550,0.5704305470000001,1,D
CA,1966,16,118063,47329,0.713837429,1,D
CA,1966,17,76962,49615,0.608025155,1,D
CA,1966,18,76346,96699,0.44119159799999996,-1,R
CA,1966,19,82592,50068,0.622584049,1,D
CA,1966,20,46730,128896,0.266076777,-1,R
CA,1966,21,74216,13294,0.848085933,1,D
CA,1966,22,94420,82207,0.534572857,1,D
CA,1966,23,45141,93320,0.326019601,-1,R
CA,1966,24,46115,148190,0.23733305899999999,-1,R
CA,1966,25,63345,70154,0.474497936,-1,R
CA,1966,26,103289,62441,0.62323659,1,D
CA,1966,27,49785,93890,0.346511223,-1,R
CA,1966,28,81007,211404,0.277031302,-1,R
CA,1966,29,69115,66079,0.5112283089999999,1,D
CA,1966,30,72173,36506,0.664093339,1,D
CA,1966,31,92875,53708,0.633600076,1,D
CA,1966,32,34609,139328,0.19897434100000003,-1,R
CA,1966,33,89071,102401,0.46519073299999997,-1,R
CA,1966,34,127976,101410,0.55790676,1,D
CA,1966,35,69873,189582,0.269306816,-1,R
CA,1966,36,44365,119274,0.271115076,-1,R
CA,1966,37,80060,50817,0.611719401,1,D
CA,1966,38,83216,69444,0.545106773,1,D
CO,1966,1,92688,72732,0.560319188,1,D
CO,1966,2,86685,95123,0.4767942,-1,R
CO,1966,3,76270,71213,0.517144349,1,D
CO,1966,4,84107,59404,0.586066573,1,D
CT,1966,1,100447,71353,0.58467404,1,D
CT,1966,2,90298,69402,0.565422668,1,D
CT,1966,3,86029,67226,0.56134547,1,D
CT,1966,4,89709,86337,0.509577042,1,D
CT,1966,5,96801,67094,0.590628146,1,D
CT,1966,6,79865,81907,0.49368864799999995,-1,R
DE,1966,98,72132,90961,0.442275266,-1,R
FL,1966,1,55547,0,1.0,1,D
FL,1966,2,71565,22281,0.7625791190000001,1,D
FL,1966,3,72038,0,1.0,1,D
FL,1966,4,70155,0,1.0,1,D
FL,1966,5,0,75875,0.0,-1,R
FL,1966,6,50772,0,1.0,1,D
FL,1966,7,64498,37586,0.631813017,1,D
FL,1966,8,43275,105019,0.29181895399999996,-1,R
FL,1966,9,76328,0,1.0,1,D
FL,1966,10,51636,80989,0.38933836,-1,R
FL,1966,11,62195,0,1.0,1,D
FL,1966,12,62457,47226,0.569431908,1,D
GA,1966,1,53413,38619,0.580374218,1,D
GA,1966,2,54487,0,1.0,1,D
GA,1966,3,42424,26255,0.617714294,1,D
GA,1966,4,54889,55249,0.49836568700000006,-1,R
GA,1966,5,36751,55423,0.39871330299999996,-1,R
GA,1966,6,74175,35048,0.679115205,1,D
GA,1966,7,65614,35383,0.649662861,1,D
GA,1966,8,60059,17926,0.770135282,1,D
GA,1966,9,61930,0,1.0,1,D
GA,1966,10,54141,28247,0.657146672,1,D
HI,1966,97,140110,67281,0.6755838009999999,1,D
HI,1966,98,140880,62473,0.6927854520000001,1,D
ID,1966,1,65446,70410,0.48173065600000003,-1,R
ID,1966,2,33348,79024,0.296764319,-1,R
IL,1966,1,91119,34421,0.725816473,1,D
IL,1966,2,83471,57629,0.591573352,1,D
IL,1966,3,83857,77442,0.51988543,1,D
IL,1966,4,48673,125365,0.279668808,-1,R
IL,1966,5,85770,66735,0.56240779,1,D
IL,1966,6,84126,63374,0.570345763,1,D
IL,1966,7,82962,19650,0.80850193,1,D
IL,1966,8,94631,63377,0.5989000560000001,1,D
IL,1966,9,96746,64875,0.5985979539999999,1,D
IL,1966,10,58376,132650,0.305591909,-1,R
IL,1966,11,105996,102244,0.509008836,1,D
IL,1966,12,40502,90483,0.309210978,-1,R
IL,1966,13,50107,158769,0.23988873800000002,-1,R
IL,1966,14,51385,130442,0.28260379399999996,-1,R
IL,1966,15,39123,102018,0.27719089399999997,-1,R
IL,1966,16,33274,89990,0.26994094,-1,R
IL,1966,17,50350,104240,0.325700239,-1,R
IL,1966,18,57100,80293,0.41559613700000003,-1,R
IL,1966,19,71050,77895,0.477021719,-1,R
IL,1966,20,62343,102609,0.377946312,-1,R
IL,1966,21,103128,80382,0.561974824,1,D
IL,1966,22,55818,96453,0.366570128,-1,R
IL,1966,23,95156,73463,0.5643254910000001,1,D
IL,1966,24,82513,32915,0.714843885,1,D
IN,1966,1,71040,50804,0.583040609,1,D
IN,1966,2,71825,97161,0.42503521,-1,R
IN,1966,3,75321,59731,0.557718508,1,D
IN,1966,4,54331,94457,0.365157136,-1,R
IN,1966,5,76176,72873,0.5110802489999999,1,D
IN,1966,6,63342,124087,0.337951971,-1,R
IN,1966,7,67135,79864,0.456703787,-1,R
IN,1966,8,90887,94924,0.489136811,-1,R
IN,1966,9,89392,76661,0.5383341460000001,1,D
IN,1966,10,54515,94428,0.366012501,-1,R
IN,1966,11,65624,52096,0.557458376,1,D
IA,1966,1,60534,64795,0.48300074200000004,-1,R
IA,1966,2,76281,65079,0.539622241,1,D
IA,1966,3,48530,79343,0.37951717700000004,-1,R
IA,1966,4,61074,65259,0.48343663200000003,-1,R
IA,1966,5,72875,46981,0.608021292,1,D
IA,1966,6,53917,73274,0.423905779,-1,R
IA,1966,7,44529,64217,0.40947713,-1,R
KS,1966,1,44569,97487,0.313742468,-1,R
KS,1966,2,50336,85128,0.37158211799999996,-1,R
KS,1966,3,51108,60107,0.45954232799999994,-1,R
KS,1966,4,39625,86944,0.31307034100000003,-1,R
KS,1966,5,55933,86944,0.391476585,-1,R
KY,1966,1,57736,24085,0.705637917,1,D
KY,1966,2,51311,35770,0.589233013,1,D
KY,1966,3,46240,66577,0.409867307,-1,R
KY,1966,4,56902,66801,0.459988844,-1,R
KY,1966,5,21452,65596,0.24643874600000001,-1,R
KY,1966,6,58182,31266,0.650456131,1,D
KY,1966,7,65522,29541,0.689248183,1,D
LA,1966,1,68523,0,1.0,1,D
LA,1966,2,90149,41209,0.6862848090000001,1,D
LA,1966,3,46533,31444,0.596752889,1,D
LA,1966,4,48345,0,1.0,1,D
LA,1966,5,38660,0,1.0,1,D
LA,1966,6,86958,26599,0.76576521,1,D
LA,1966,7,34655,0,1.0,1,D
LA,1966,8,33183,0,1.0,1,D
ME,1966,1,81302,72984,0.526956432,1,D
ME,1966,2,85956,65476,0.56762111,1,D
MD,1966,1,28025,69940,0.286071556,-1,R
MD,1966,2,79963,35476,0.6926861809999999,1,D
MD,1966,3,56980,0,1.0,1,D
MD,1966,4,57572,19930,0.742845346,1,D
MD,1966,5,55676,47703,0.53856199,1,D
MD,1966,6,29637,72360,0.29056737,-1,R
MD,1966,7,61959,19584,0.7598322359999999,1,D
MD,1966,8,59568,71050,0.456047405,-1,R
MA,1966,1,0,109370,0.0,-1,R
MA,1966,2,95985,0,1.0,1,D
MA,1966,3,126664,51646,0.710358365,1,D
MA,1966,4,137681,0,1.0,1,D
MA,1966,5,47377,140702,0.251899468,-1,R
MA,1966,6,66675,127744,0.34294487700000004,-1,R
MA,1966,7,119543,40930,0.744941517,1,D
MA,1966,8,102104,0,1.0,1,D
MA,1966,9,87879,0,1.0,1,D
MA,1966,10,92516,96675,0.48900846200000003,-1,R
MA,1966,11,141465,47705,0.7478194220000001,1,D
MA,1966,12,80473,98372,0.44995946200000003,-1,R
MI,1966,1,89908,16853,0.84214273,1,D
MI,1966,2,62536,65205,0.48955308,-1,R
MI,1966,3,62984,68912,0.477527749,-1,R
MI,1966,4,37177,78190,0.322249863,-1,R
MI,1966,5,40435,88108,0.314563998,-1,R
MI,1966,6,41695,85669,0.32736880100000004,-1,R
MI,1966,7,60408,71166,0.45911806299999997,-1,R
MI,1966,8,36967,85657,0.301466271,-1,R
MI,1966,9,46266,92710,0.332906401,-1,R
MI,1966,10,41410,85754,0.325642477,-1,R
MI,1966,11,65875,70820,0.481912286,-1,R
MI,1966,12,84379,45199,0.6511830710000001,1,D
MI,1966,13,60660,12393,0.830356043,1,D
MI,1966,14,77851,52490,0.5972871160000001,1,D
MI,1966,15,72987,34619,0.678280022,1,D
MI,1966,16,71787,42738,0.626823838,1,D
MI,1966,17,90541,40334,0.691812798,1,D
MI,1966,18,48627,102501,0.32176036199999997,-1,R
MI,1966,19,57907,76884,0.42960583399999996,-1,R
MN,1966,1,56547,109312,0.340934167,-1,R
MN,1966,2,47899,93855,0.337902281,-1,R
MN,1966,3,64861,122775,0.345674604,-1,R
MN,1966,4,91271,79667,0.533942131,1,D
MN,1966,5,86953,58816,0.59651229,1,D
MN,1966,6,76439,80710,0.486410986,-1,R
MN,1966,7,49388,84914,0.367738381,-1,R
MN,1966,8,116969,0,1.0,1,D
MS,1966,1,47359,0,1.0,1,D
MS,1966,2,53620,10622,0.834656455,1,D
MS,1966,3,71377,0,1.0,1,D
MS,1966,4,52138,26027,0.667024883,1,D
MS,1966,5,58080,24865,0.700223039,1,D
MO,1966,1,62143,35053,0.639357587,1,D
MO,1966,2,52527,102985,0.337768147,-1,R
MO,1966,3,59014,23953,0.711294852,1,D
MO,1966,4,54330,34952,0.608521314,1,D
MO,1966,5,46674,29641,0.611596672,1,D
MO,1966,6,55418,40185,0.579668002,1,D
MO,1966,7,52421,86626,0.377002021,-1,R
MO,1966,8,61128,44035,0.5812690779999999,1,D
MO,1966,9,68472,55405,0.552741833,1,D
MO,1966,10,48985,31263,0.610420197,1,D
MT,1966,1,67123,64925,0.508322731,1,D
MT,1966,2,50308,76015,0.39824893299999997,-1,R
NE,1966,1,89363,93628,0.48834642100000003,-1,R
NE,1966,2,46235,83082,0.357532266,-1,R
NE,1966,3,42920,115893,0.270254954,-1,R
NV,1966,98,86467,41383,0.676315995,1,D
NH,1966,1,56750,72909,0.43768654700000004,-1,R
NH,1966,2,32838,66176,0.33165007,-1,R
NJ,1966,1,61469,68248,0.47387004,-1,R
NJ,1966,2,65494,72014,0.47629228799999995,-1,R
NJ,1966,3,81382,72043,0.530435066,1,D
NJ,1966,4,82271,63730,0.56349614,1,D
NJ,1966,5,41476,108375,0.276781603,-1,R
NJ,1966,6,48738,106406,0.314146857,-1,R
NJ,1966,7,51204,101253,0.335858636,-1,R
NJ,1966,8,80725,51784,0.6092039029999999,1,D
NJ,1966,9,74320,71756,0.508776253,1,D
NJ,1966,10,71699,36508,0.662609628,1,D
NJ,1966,11,64023,44803,0.588306103,1,D
NJ,1966,12,37790,116701,0.244609718,-1,R
NJ,1966,13,90488,35486,0.718306952,1,D
NJ,1966,14,87741,36828,0.704356622,1,D
NJ,1966,15,81959,59706,0.578540924,1,D
NM,1966,97,140057,110441,0.559114244,1,D
NM,1966,98,126984,124536,0.504866412,1,D
NY,1966,1,101963,58296,0.6362388379999999,1,D
NY,1966,2,49743,79649,0.384436441,-1,R
NY,1966,3,81959,81122,0.5025662089999999,1,D
NY,1966,4,46555,86677,0.349428065,-1,R
NY,1966,5,88602,86356,0.5064186829999999,1,D
NY,1966,6,45621,91526,0.33264307600000004,-1,R
NY,1966,7,93758,34644,0.7301911190000001,1,D
NY,1966,8,115310,36573,0.759202807,1,D
NY,1966,9,75915,56754,0.572213554,1,D
NY,1966,10,76439,16702,0.8206804740000001,1,D
NY,1966,11,39386,12200,0.763501725,1,D
NY,1966,12,87651,29390,0.748891414,1,D
NY,1966,13,95511,28750,0.768632153,1,D
NY,1966,14,43142,13482,0.76190308,1,D
NY,1966,15,52919,40181,0.5684103110000001,1,D
NY,1966,16,71889,53346,0.574032818,1,D
NY,1966,17,67334,69492,0.492114072,-1,R
NY,1966,18,45308,10711,0.808797015,1,D
NY,1966,19,53581,24340,0.6876323459999999,1,D
NY,1966,20,74215,20560,0.7830651540000001,1,D
NY,1966,21,63173,12414,0.8357654090000001,1,D
NY,1966,22,40787,10603,0.793675812,1,D
NY,1966,23,84540,21735,0.7954834159999999,1,D
NY,1966,24,42291,80882,0.34334635,-1,R
NY,1966,25,106952,88769,0.546451326,1,D
NY,1966,26,39203,107031,0.26808403,-1,R
NY,1966,27,79424,74816,0.5149377589999999,1,D
NY,1966,28,84940,78258,0.520472065,1,D
NY,1966,29,91174,107671,0.45851794100000004,-1,R
NY,1966,30,61216,113759,0.349855694,-1,R
NY,1966,31,36273,75680,0.32400203699999996,-1,R
NY,1966,32,36195,94331,0.277301074,-1,R
NY,1966,33,45761,88378,0.341146125,-1,R
NY,1966,34,90044,62559,0.590053931,1,D
NY,1966,35,93746,48668,0.658263935,1,D
NY,1966,36,37129,110514,0.251478228,-1,R
NY,1966,37,46201,104342,0.306895704,-1,R
NY,1966,38,35785,82137,0.303463306,-1,R
NY,1966,39,95671,87230,0.523075325,1,D
NY,1966,40,54303,85801,0.387590647,-1,R
NY,1966,41,92222,28491,0.7639773679999999,1,D
NC,1966,1,43539,27434,0.613458639,1,D
NC,1966,2,36849,19888,0.6494703629999999,1,D
NC,1966,3,33809,0,1.0,1,D
NC,1966,4,46673,60686,0.43473765600000003,-1,R
NC,1966,5,46035,40729,0.5305771979999999,1,D
NC,1966,6,42677,40000,0.5161895089999999,1,D
NC,1966,7,40512,0,1.0,1,D
NC,1966,8,22465,56382,0.284918894,-1,R
NC,1966,9,46882,80989,0.366635124,-1,R
NC,1966,10,52117,40741,0.561254819,1,D
NC,1966,11,72855,65187,0.527774156,1,D
ND,1966,1,33694,66011,0.337936914,-1,R
ND,1966,2,46993,50801,0.480530503,-1,R
OH,1966,1,62580,70366,0.470717434,-1,R
OH,1966,2,42367,102313,0.292832458,-1,R
OH,1966,3,53658,62471,0.462055128,-1,R
OH,1966,4,37855,66142,0.364000885,-1,R
OH,1966,5,26503,80906,0.24674841,-1,R
OH,1966,6,35345,74847,0.320758313,-1,R
OH,1966,7,0,81225,0.0,-1,R
OH,1966,8,38787,78933,0.329485219,-1,R
OH,1966,9,83261,53777,0.607576001,1,D
OH,1966,10,52258,56659,0.47979654200000005,-1,R
OH,1966,11,38206,86273,0.306927273,-1,R
OH,1966,12,39140,70102,0.358287106,-1,R
OH,1966,13,36751,69862,0.34471405899999996,-1,R
OH,1966,14,52646,77819,0.40352585,-1,R
OH,1966,15,38805,57993,0.40088638200000004,-1,R
OH,1966,16,55775,87597,0.389022961,-1,R
OH,1966,17,59031,73132,0.44665299700000005,-1,R
OH,1966,18,73657,41165,0.641488565,1,D
OH,1966,19,86975,34037,0.7187303740000001,1,D
OH,1966,20,63629,20034,0.760539307,1,D
OH,1966,21,81210,18205,0.8168787409999999,1,D
OH,1966,22,56803,71927,0.441256894,-1,R
OH,1966,23,37489,102513,0.267774746,-1,R
OH,1966,24,43418,61194,0.41503842799999996,-1,R
OK,1966,1,46286,106259,0.30342521899999997,-1,R
OK,1966,2,62324,53919,0.536152715,1,D
OK,1966,3,43049,12697,0.772234779,1,D
OK,1966,4,36719,36355,0.502490626,1,D
OK,1966,5,96464,42088,0.6962295740000001,1,D
OK,1966,6,48755,51474,0.48643606100000003,-1,R
OR,1966,1,49841,144361,0.256645143,-1,R
OR,1966,2,94346,54789,0.63262145,1,D
OR,1966,3,114687,56598,0.6695682629999999,1,D
OR,1966,4,56007,94154,0.372979668,-1,R
PA,1966,1,90100,46280,0.660654055,1,D
PA,1966,2,76372,51079,0.599226369,1,D
PA,1966,3,64575,49434,0.5664026520000001,1,D
PA,1966,4,98793,91620,0.518835374,1,D
PA,1966,5,86128,59515,0.5913638139999999,1,D
PA,1966,6,91538,71508,0.561424383,1,D
PA,1966,7,58766,101042,0.367728775,-1,R
PA,1966,8,47845,70435,0.404506256,-1,R
PA,1966,9,48656,81516,0.37378238,-1,R
PA,1966,10,57615,115765,0.332304764,-1,R
PA,1966,11,110877,54032,0.672352631,1,D
PA,1966,12,53044,107374,0.330661148,-1,R
PA,1966,13,51024,134414,0.27515396,-1,R
PA,1966,14,83967,39024,0.682708491,1,D
PA,1966,15,80407,73404,0.5227649520000001,1,D
PA,1966,16,36721,82527,0.307938079,-1,R
PA,1966,17,55761,109169,0.33808888600000003,-1,R
PA,1966,18,52714,107677,0.328659339,-1,R
PA,1966,19,65907,70445,0.48335924700000005,-1,R
PA,1966,20,93068,48229,0.658669328,1,D
PA,1966,21,80472,44800,0.642378185,1,D
PA,1966,22,50017,103808,0.325155209,-1,R
PA,1966,23,48373,81658,0.37201129,-1,R
PA,1966,24,85193,68955,0.552670161,1,D
PA,1966,25,92073,50639,0.645166489,1,D
PA,1966,26,83687,46957,0.640572854,1,D
PA,1966,27,51928,108731,0.32321874300000003,-1,R
RI,1966,1,79046,60093,0.568108151,1,D
RI,1966,2,117911,64438,0.646622685,1,D
SC,1966,1,59055,0,1.0,1,D
SC,1966,2,27013,48742,0.356583724,-1,R
SC,1966,3,42834,31331,0.5775500570000001,1,D
SC,1966,4,43611,0,1.0,1,D
SC,1966,5,41550,0,1.0,1,D
SC,1966,6,43090,26702,0.6174060060000001,1,D
SD,1966,1,40236,80592,0.333002284,-1,R
SD,1966,2,41155,63063,0.39489339700000003,-1,R
TN,1966,1,0,86421,0.0,-1,R
TN,1966,2,23538,87777,0.21145398199999998,-1,R
TN,1966,3,37720,67705,0.357789898,-1,R
TN,1966,4,72621,0,1.0,1,D
TN,1966,5,55685,32706,0.629984953,1,D
TN,1966,6,50758,0,1.0,1,D
TN,1966,7,45083,43118,0.511139329,1,D
TN,1966,8,53338,17608,0.7518112370000001,1,D
TN,1966,9,43553,47489,0.478383603,-1,R
TX,1966,1,50072,0,1.0,1,D
TX,1966,2,55134,0,1.0,1,D
TX,1966,3,35081,30588,0.534209444,1,D
TX,1966,4,51895,0,1.0,1,D
TX,1966,5,39977,25563,0.609963381,1,D
TX,1966,6,42017,0,1.0,1,D
TX,1966,7,39958,53756,0.426382398,-1,R
TX,1966,8,38497,0,1.0,1,D
TX,1966,9,47604,0,1.0,1,D
TX,1966,10,55424,18343,0.7513386740000001,1,D
TX,1966,11,39140,0,1.0,1,D
TX,1966,12,27070,0,1.0,1,D
TX,1966,13,43820,32960,0.570721542,1,D
TX,1966,14,52861,0,1.0,1,D
TX,1966,15,33129,0,1.0,1,D
TX,1966,16,33179,0,1.0,1,D
TX,1966,17,52169,0,1.0,1,D
TX,1966,18,30822,45209,0.405387276,-1,R
TX,1966,19,56792,0,1.0,1,D
TX,1966,20,41067,0,1.0,1,D
TX,1966,21,60497,0,1.0,1,D
TX,1966,22,60817,0,1.0,1,D
TX,1966,23,50322,0,1.0,1,D
UT,1966,1,50260,99750,0.33504433,-1,R
UT,1966,2,61001,96426,0.38748753399999997,-1,R
VT,1966,98,46643,89097,0.343620156,-1,R
VA,1966,1,51016,0,1.0,1,D
VA,1966,2,33761,0,1.0,1,D
VA,1966,3,51576,0,1.0,1,D
VA,1966,4,45226,0,1.0,1,D
VA,1966,5,32312,25203,0.5618012689999999,1,D
VA,1966,6,13113,55342,0.191556497,-1,R
VA,1966,7,42532,29249,0.592524484,1,D
VA,1966,8,37929,50782,0.42755689799999996,-1,R
VA,1966,9,42571,49413,0.46280874899999996,-1,R
VA,1966,10,41502,58105,0.416657464,-1,R
WA,1966,1,29686,120747,0.19733702,-1,R
WA,1966,2,75357,44727,0.627535725,1,D
WA,1966,3,78601,40946,0.657490359,1,D
WA,1966,4,38029,77929,0.327954949,-1,R
WA,1966,5,74571,57310,0.565441572,1,D
WA,1966,6,73164,48041,0.603638464,1,D
WA,1966,7,104613,60065,0.635257897,1,D
WV,1966,1,36242,88364,0.290852768,-1,R
WV,1966,2,51235,33676,0.603396498,1,D
WV,1966,3,60073,37416,0.616202854,1,D
WV,1966,4,71751,48396,0.597193438,1,D
WV,1966,5,42722,24470,0.63581974,1,D
WI,1966,1,62398,65041,0.489630333,-1,R
WI,1966,2,70311,50850,0.5803104960000001,1,D
WI,1966,3,32849,72586,0.311556883,-1,R
WI,1966,4,77690,26863,0.7430681090000001,1,D
WI,1966,5,52332,22167,0.702452382,1,D
WI,1966,6,61761,67941,0.47617615799999996,-1,R
WI,1966,7,40093,74942,0.348528709,-1,R
WI,1966,8,47926,75817,0.387302716,-1,R
WI,1966,9,47674,85297,0.35852930299999997,-1,R
WI,1966,10,39863,79282,0.334575517,-1,R
WY,1966,98,57442,62984,0.476990019,-1,R
AL,1968,1,40593,60318,0.402265363,-1,R
AL,1968,2,37533,60743,0.381914201,-1,R
AL,1968,3,86796,0,1.0,1,D
AL,1968,4,94726,12427,0.8840256459999999,1,D
AL,1968,5,69110,14582,0.825765904,1,D
AL,1968,6,34608,69445,0.332599733,-1,R
AL,1968,7,106132,29923,0.780066885,1,D
AL,1968,8,85528,0,1.0,1,D
AK,1968,98,36785,43577,0.45774122100000003,-1,R
AZ,1968,1,54594,137761,0.283818981,-1,R
AZ,1968,2,102301,43235,0.702925737,1,D
AZ,1968,3,46072,79667,0.366409785,-1,R
AR,1968,1,80293,36284,0.6887550720000001,1,D
AR,1968,2,100,0,1.0,1,D
AR,1968,3,59642,121771,0.32876365,-1,R
AR,1968,4,100,0,1.0,1,D
CA,1968,1,37756,133597,0.22034046699999998,-1,R
CA,1968,2,127744,78986,0.617926764,1,D
CA,1968,3,107446,80193,0.57262083,1,D
CA,1968,4,90126,67225,0.57277043,1,D
CA,1968,5,95630,31157,0.75425714,1,D
CA,1968,6,54928,151336,0.26629949999999997,-1,R
CA,1968,7,102689,48397,0.679672504,1,D
CA,1968,8,104768,58887,0.64017598,1,D
CA,1968,9,101329,77847,0.565527749,1,D
CA,1968,10,73720,160563,0.314662182,-1,R
CA,1968,11,40957,166252,0.197660333,-1,R
CA,1968,12,0,143222,0.0,-1,R
CA,1968,13,78628,151608,0.34151045,-1,R
CA,1968,14,152847,56730,0.7293119,1,D
CA,1968,15,86386,74058,0.5384183889999999,1,D
CA,1968,16,97476,55188,0.638500236,1,D
CA,1968,17,77250,73351,0.5129448010000001,1,D
CA,1968,18,51373,100115,0.33912257100000004,-1,R
CA,1968,19,99069,53842,0.647886679,1,D
CA,1968,20,57064,136238,0.295206464,-1,R
CA,1968,21,89536,8244,0.91568828,1,D
CA,1968,22,103695,75457,0.5788101720000001,1,D
CA,1968,23,52202,97232,0.34933147700000006,-1,R
CA,1968,24,57972,155443,0.27163976300000003,-1,R
CA,1968,25,66263,145245,0.31328838600000003,-1,R
CA,1968,26,134642,64505,0.676093539,1,D
CA,1968,27,62824,162854,0.278378929,-1,R
CA,1968,28,65233,173680,0.27304081399999997,-1,R
CA,1968,29,76091,69485,0.52268918,1,D
CA,1968,30,76967,37234,0.6739608229999999,1,D
CA,1968,31,97855,65004,0.600857183,1,D
CA,1968,32,46404,142401,0.24577738899999999,-1,R
CA,1968,33,59649,123507,0.32567319699999997,-1,R
CA,1968,34,107113,103470,0.508649796,1,D
CA,1968,35,74798,216093,0.257134116,-1,R
CA,1968,36,59011,148854,0.283890987,-1,R
CA,1968,37,96130,52547,0.646569409,1,D
CA,1968,38,121749,68887,0.638646426,1,D
CO,1968,1,91199,82677,0.52450597,1,D
CO,1968,2,89917,152153,0.37145040700000004,-1,R
CO,1968,3,88368,81173,0.5212190560000001,1,D
CO,1968,4,92680,76776,0.546926636,1,D
CT,1968,1,124966,74615,0.626141767,1,D
CT,1968,2,106203,89098,0.543791378,1,D
CT,1968,3,102636,80696,0.5598367989999999,1,D
CT,1968,4,104723,113749,0.479342891,-1,R
CT,1968,5,110337,85591,0.563150749,1,D
CT,1968,6,76413,126208,0.37712280600000003,-1,R
DE,1968,98,82993,117827,0.413270591,-1,R
FL,1968,1,116215,21063,0.8465668209999999,1,D
FL,1968,2,87313,0,1.0,1,D
FL,1968,3,103540,27696,0.788960346,1,D
FL,1968,4,86251,76974,0.5284178279999999,1,D
FL,1968,5,67505,108620,0.383278921,-1,R
FL,1968,6,84193,51637,0.6198409779999999,1,D
FL,1968,7,91539,74896,0.549998498,1,D
FL,1968,8,0,117747,0.0,-1,R
FL,1968,9,111539,87074,0.561589624,1,D
FL,1968,10,82138,99844,0.451352332,-1,R
FL,1968,11,99154,30324,0.765798051,1,D
FL,1968,12,82362,62032,0.5703976620000001,1,D
GA,1968,1,77403,36118,0.681838603,1,D
GA,1968,2,72830,0,1.0,1,D
GA,1968,3,55759,0,1.0,1,D
GA,1968,4,58154,78753,0.424770099,-1,R
GA,1968,5,63183,79258,0.443573129,-1,R
GA,1968,6,97289,0,1.0,1,D
GA,1968,7,96505,0,1.0,1,D
GA,1968,8,64912,0,1.0,1,D
GA,1968,9,83829,0,1.0,1,D
GA,1968,10,80674,0,1.0,1,D
HI,1968,97,161954,39233,0.80499237,1,D
HI,1968,98,149207,78733,0.654588927,1,D
ID,1968,1,62002,90870,0.40558114,-1,R
ID,1968,2,54256,65029,0.45484344200000004,-1,R
IL,1968,1,119207,21758,0.8456496290000001,1,D
IL,1968,2,106642,56513,0.653623855,1,D
IL,1968,3,101729,86535,0.540352909,1,D
IL,1968,4,70145,151216,0.316880571,-1,R
IL,1968,5,96584,77887,0.5535819710000001,1,D
IL,1968,6,94779,63999,0.596927786,1,D
IL,1968,7,86769,17594,0.8314153479999999,1,D
IL,1968,8,105003,62254,0.627794352,1,D
IL,1968,9,119032,65687,0.6443949999999999,1,D
IL,1968,10,73766,148398,0.332033993,-1,R
IL,1968,11,128152,101665,0.557626285,1,D
IL,1968,12,50525,120370,0.295649375,-1,R
IL,1968,13,69987,186714,0.272640153,-1,R
IL,1968,14,66293,163332,0.288701143,-1,R
IL,1968,15,55291,121432,0.31286816100000003,-1,R
IL,1968,16,53838,111037,0.326538287,-1,R
IL,1968,17,65192,122513,0.34731094,-1,R
IL,1968,18,68173,106122,0.39113571799999997,-1,R
IL,1968,19,66135,114948,0.365219264,-1,R
IL,1968,20,63412,124121,0.338137821,-1,R
IL,1968,21,111425,94363,0.541455284,1,D
IL,1968,22,63957,115258,0.35687303,-1,R
IL,1968,23,104349,88945,0.539846038,1,D
IL,1968,24,113507,45649,0.7131807790000001,1,D
IN,1968,1,90055,68318,0.568625965,1,D
IN,1968,2,85084,104238,0.449414225,-1,R
IN,1968,3,94452,86354,0.5223941679999999,1,D
IN,1968,4,93515,98977,0.485812397,-1,R
IN,1968,5,67370,114537,0.37035408200000003,-1,R
IN,1968,6,76940,142207,0.351088539,-1,R
IN,1968,7,78045,115921,0.40236433200000005,-1,R
IN,1968,8,91642,109585,0.45541602299999995,-1,R
IN,1968,9,102707,86012,0.54423243,1,D
IN,1968,10,83981,98090,0.46125412600000004,-1,R
IN,1968,11,80015,70725,0.530814648,1,D
IA,1968,1,81049,91419,0.469936452,-1,R
IA,1968,2,103651,84634,0.550500571,1,D
IA,1968,3,57164,101839,0.359515229,-1,R
IA,1968,4,71134,83259,0.460733323,-1,R
IA,1968,5,99586,60710,0.621263163,1,D
IA,1968,6,54171,100802,0.34955121200000006,-1,R
IA,1968,7,46774,86212,0.351721234,-1,R
KS,1968,1,82102,87012,0.485483165,-1,R
KS,1968,2,53151,110768,0.32425161199999997,-1,R
KS,1968,3,59672,100877,0.371674691,-1,R
KS,1968,4,55621,101991,0.352898256,-1,R
KS,1968,5,59005,107085,0.355259197,-1,R
KY,1968,1,72072,0,1.0,1,D
KY,1968,2,65860,50904,0.564043712,1,D
KY,1968,3,55366,70318,0.44051748799999996,-1,R
KY,1968,4,55971,103793,0.350335495,-1,R
